# Timestamp: 2021-12-07 16:50:02.658498
thread_id,poster_id,poster_name,poster_image,last_replier_id,last_replier_name,last_replier_image,last_replied_date,date_posted,title,is_locked,is_sticky,replies,views
285498,78960,Gem871,,92437,Prycejosh1987,,2020-08-20 18:04:50+00:00,2020-05-11 16:50:06+00:00,Really struggling,False,False,6,250
285543,90657,Pumpkin Necromancer,/forum/data/avatars/s/90/90657.jpg?1588533313,92437,Prycejosh1987,,2020-08-20 18:03:16+00:00,2020-05-11 20:47:25+00:00,Translating Lockdown into Funds,False,False,6,257
285345,78087,indigo6,,92437,Prycejosh1987,,2020-08-20 18:01:40+00:00,2020-05-11 00:41:35+00:00,Numbers about virus,False,False,16,589
284289,89028,Russchad,,92437,Prycejosh1987,,2020-08-20 17:59:58+00:00,2020-05-07 09:39:19+00:00,Need a way out of all of this madness,False,False,13,495
286232,28760,karl7,,92437,Prycejosh1987,,2020-08-20 17:56:41+00:00,2020-05-14 19:40:00+00:00,in what ways can you help people during covid 19,False,False,5,239
286338,32758,HelpNeededPlease,,92437,Prycejosh1987,,2020-08-20 17:53:23+00:00,2020-05-15 10:19:34+00:00,Fed up feeling this way,False,False,1,353
285314,80977,HollyR,,92437,Prycejosh1987,,2020-08-20 17:52:40+00:00,2020-05-10 22:52:59+00:00,"Lockdown, Working, Seizures, Covid Testing",False,False,3,251
286022,77996,Jules5,,92437,Prycejosh1987,,2020-08-20 17:52:00+00:00,2020-05-13 18:32:14+00:00,How can people have COVID 19 who were not TESTED,False,False,16,509
286641,90997,Talina,/forum/data/avatars/s/90/90997.jpg?1611407996,92437,Prycejosh1987,,2020-08-20 17:50:54+00:00,2020-05-16 16:26:10+00:00,Thorn between working or not to work,False,False,7,243
285580,0,TheWarrior101,,92437,Prycejosh1987,,2020-08-20 17:48:46+00:00,2020-05-11 22:43:10+00:00,Working out,False,False,4,234
286703,88349,Eminem 12345,,92437,Prycejosh1987,,2020-08-20 17:45:57+00:00,2020-05-16 21:56:56+00:00,How did the UK and USA handle coronavirus so wrong,False,False,18,682
286766,91059,TryingToCope,,92437,Prycejosh1987,,2020-08-20 17:44:52+00:00,2020-05-17 05:30:13+00:00,Scared and trying to cope,False,False,3,263
287229,79,ramboghettouk,,92437,Prycejosh1987,,2020-08-20 17:43:28+00:00,2020-05-18 23:12:55+00:00,a common problem?,False,False,3,166
287413,91134,sunshineee,,92437,Prycejosh1987,,2020-08-20 17:41:37+00:00,2020-05-19 18:15:01+00:00,Is it just me?,False,False,2,151
284224,90717,ctbo,,92437,Prycejosh1987,,2020-08-20 17:35:17+00:00,2020-05-07 04:19:35+00:00,I have Agoraphobia because of it.,False,False,13,342
294155,51848,Jonathan1990,,90051,Antimatter,/forum/data/avatars/s/90/90051.jpg?1589177728,2020-08-20 05:16:31+00:00,2020-06-15 00:55:59+00:00,Never Known A Year Like 2020 For Testing People's Patience,False,False,13,493
302248,37189,natalie,,93086,Tragically_,,2020-08-20 04:15:28+00:00,2020-07-17 20:05:27+00:00,To Plan Personal Normality Plans,False,False,5,262
286428,74548,Fancyharm,,93086,Tragically_,,2020-08-20 03:56:20+00:00,2020-05-15 20:22:44+00:00,Neighbour has a hot tub party now. What social distancing?,False,False,22,699
288357,87383,wraziel,/forum/data/avatars/s/87/87383.jpg?1593922127,79503,Lunar Lady,/forum/data/avatars/s/79/79503.jpg?1575062274,2020-08-20 01:25:10+00:00,2020-05-23 01:13:13+00:00,I'm scared If I get a cold / flu,False,False,6,307
289711,82255,Zoe1,,37189,natalie,,2020-08-19 21:27:54+00:00,2020-05-27 22:36:54+00:00,are you getting out more now ?,False,False,14,439
287586,74548,Fancyharm,,92437,Prycejosh1987,,2020-08-19 20:07:29+00:00,2020-05-20 04:43:47+00:00,Finaly the ex has gone?,False,False,2,241
287087,80094,Ana,,92437,Prycejosh1987,,2020-08-19 20:05:13+00:00,2020-05-18 13:30:38+00:00,Losing my sanity,False,False,7,288
287707,91141,MiracleMan83,/forum/data/avatars/s/91/91141.jpg?1590293319,92437,Prycejosh1987,,2020-08-19 20:04:21+00:00,2020-05-20 16:37:08+00:00,Terrified to go back to work after furlough-need advice please,False,False,6,321
288258,89867,Blooming,/forum/data/avatars/s/89/89867.jpg?1586980758,92437,Prycejosh1987,,2020-08-19 20:02:53+00:00,2020-05-22 17:47:17+00:00,I feel that I cannot take it anymore ...,False,False,8,343
290058,50278,invisible2014,,92830,TyFence,,2020-08-19 20:02:39+00:00,2020-05-29 12:40:07+00:00,So nervous,False,False,18,518
287855,89028,Russchad,,92437,Prycejosh1987,,2020-08-19 20:01:03+00:00,2020-05-21 01:00:44+00:00,Mood  lift,False,False,3,188
289121,86708,Rach05,,7,daffy,/forum/data/avatars/s/0/7.jpg?1547847093,2020-08-19 20:00:15+00:00,2020-05-25 20:34:48+00:00,Covid19 testing,False,False,7,225
286922,91078,Harsa18,,92437,Prycejosh1987,,2020-08-19 20:00:10+00:00,2020-05-17 20:32:20+00:00,Anxiety,False,False,3,329
288837,86708,Rach05,,92437,Prycejosh1987,,2020-08-19 19:59:36+00:00,2020-05-24 21:19:50+00:00,Feel so crap,False,False,3,221
288672,89974,Nathaniel,,92437,Prycejosh1987,,2020-08-19 19:58:50+00:00,2020-05-24 09:02:52+00:00,My mood is declining.,False,False,6,222
275678,17334,AliceinWonderland,/forum/data/avatars/s/17/17334.jpg?1548065332,92437,Prycejosh1987,,2020-08-19 19:57:46+00:00,2020-04-10 08:57:55+00:00,Some good news amongst all the bad - positive and cheering news stories during Covid-19,False,False,30,771
289274,87383,wraziel,/forum/data/avatars/s/87/87383.jpg?1593922127,7,daffy,/forum/data/avatars/s/0/7.jpg?1547847093,2020-08-19 19:57:11+00:00,2020-05-26 07:06:04+00:00,I don't want die,False,False,4,244
288548,86708,Rach05,,92437,Prycejosh1987,,2020-08-19 19:56:32+00:00,2020-05-23 21:27:28+00:00,Paranoid,False,False,7,185
289557,90657,Pumpkin Necromancer,/forum/data/avatars/s/90/90657.jpg?1588533313,92437,Prycejosh1987,,2020-08-19 19:54:48+00:00,2020-05-27 09:38:36+00:00,I’m effin done,False,False,7,243
288898,71731,lilbit,/forum/data/avatars/s/71/71731.jpg?1558041160,92437,Prycejosh1987,,2020-08-19 19:53:28+00:00,2020-05-25 00:29:07+00:00,Feeling pointless. Empty.,False,False,11,449
289889,65813,BpTyrant,,92437,Prycejosh1987,,2020-08-19 19:51:42+00:00,2020-05-28 19:09:48+00:00,I hate living like this sometimes,False,False,3,220
287682,80977,HollyR,,92437,Prycejosh1987,,2020-08-19 19:50:36+00:00,2020-05-20 13:24:02+00:00,Breakthrough with doctor - medication!,False,False,3,158
289795,86050,AnxiousE,/forum/data/avatars/s/86/86050.jpg?1581732823,92437,Prycejosh1987,,2020-08-19 19:49:30+00:00,2020-05-28 06:51:52+00:00,Pandemic dreams,False,False,7,241
290238,80094,Ana,,92437,Prycejosh1987,,2020-08-19 19:47:58+00:00,2020-05-30 01:22:08+00:00,Exhausted,False,False,4,156
290395,77795,RussianCaliGirl,,92437,Prycejosh1987,,2020-08-19 19:47:13+00:00,2020-05-30 19:27:15+00:00,"I just want to live my life again and have everything open up, some people think it has something to do with Trump and it’s driving me crazy",False,False,3,235
302275,77795,RussianCaliGirl,,92830,TyFence,,2020-08-19 19:46:08+00:00,2020-07-17 21:41:18+00:00,Will the Covid disaster ever get better or are we to live in this misery for many years?,False,False,13,582
300925,37189,natalie,,92437,Prycejosh1987,,2020-08-19 19:43:35+00:00,2020-07-12 00:41:47+00:00,"Governemtn Preparing to Ease Travel Restrictions, Trains, Buses, etc in sense of Return to Work",False,False,4,226
297699,90742,jsc250,,81765,Laudanum,,2020-08-19 19:35:12+00:00,2020-06-29 16:44:42+00:00,Has anyone else lost their job due to Covid-19?,False,False,7,410
287071,79611,frisas45,/forum/data/avatars/s/79/79611.jpg?1634704738,92830,TyFence,,2020-08-19 19:34:22+00:00,2020-05-18 12:08:59+00:00,How South Korea handles COVID-19,False,False,22,743
300858,37189,natalie,,0,Lizaje,,2020-08-19 10:59:41+00:00,2020-07-11 18:58:04+00:00,Face Masks,False,False,16,397
285547,37189,natalie,,37189,natalie,,2020-08-19 08:27:10+00:00,2020-05-11 21:08:34+00:00,"Covid 19 - Fitness Classes in Halls, and Home Working Out (temporarily)",False,False,28,685
290675,77795,RussianCaliGirl,,78087,indigo6,,2020-08-18 23:35:11+00:00,2020-06-01 01:12:56+00:00,I’m worried sick about the Covid precaution’s effects on the economy and how it will affect my future. How do I cope?,False,False,4,314
301031,0,Snowman12,,90051,Antimatter,/forum/data/avatars/s/90/90051.jpg?1589177728,2020-08-18 21:27:12+00:00,2020-07-12 15:44:47+00:00,Anyone enjoyed lockdown?,False,False,24,691
291259,77795,RussianCaliGirl,,92437,Prycejosh1987,,2020-08-18 20:18:00+00:00,2020-06-02 22:13:15+00:00,Why do some people think that wanting California to reopen again has anything with me “supporting” Trump?,False,False,5,353
292872,91684,notwellinthehead,,92437,Prycejosh1987,,2020-08-18 20:17:15+00:00,2020-06-09 03:39:36+00:00,Worst thing for my mental health,False,False,2,257
294093,28729,LORD BURT,/forum/data/avatars/s/28/28729.jpg?1633388409,37189,natalie,,2020-08-18 20:13:14+00:00,2020-06-14 21:27:52+00:00,When do the pubs re-open?,False,False,4,206
293412,89394,Mario82,/forum/data/avatars/s/89/89394.jpg?1589736444,92437,Prycejosh1987,,2020-08-18 20:13:14+00:00,2020-06-11 13:59:26+00:00,Bald men at higher risk of COVID,False,False,9,366
293345,91563,Delphinium8,,92437,Prycejosh1987,,2020-08-18 20:12:31+00:00,2020-06-11 03:42:15+00:00,Just venting,False,False,2,155
271454,86605,SunnyDaze,,92437,Prycejosh1987,,2020-08-18 20:10:10+00:00,2020-03-27 01:50:37+00:00,Coronavirus In The US,False,False,93,3000
293908,76818,stu1970s,,92437,Prycejosh1987,,2020-08-18 20:08:56+00:00,2020-06-13 20:34:03+00:00,Another day wasted,False,False,3,240
286116,90657,Pumpkin Necromancer,/forum/data/avatars/s/90/90657.jpg?1588533313,92437,Prycejosh1987,,2020-08-18 20:07:53+00:00,2020-05-14 04:06:10+00:00,More concerns...,False,False,5,265
293682,89523,Carol1952,/forum/data/avatars/s/89/89523.jpg?1624744803,92437,Prycejosh1987,,2020-08-18 20:07:23+00:00,2020-06-12 19:00:27+00:00,Oh no 25 more cases of the virus.,False,False,5,313
292184,69164,Topcat,/forum/data/avatars/s/69/69164.jpg?1587540723,92437,Prycejosh1987,,2020-08-18 20:06:06+00:00,2020-06-06 13:28:49+00:00,General chat and current feelings around pandemic,False,False,76,2000
294029,82255,Zoe1,,92437,Prycejosh1987,,2020-08-18 20:04:15+00:00,2020-06-14 15:09:10+00:00,food going off,False,False,4,248
295355,91924,kingkylie,/forum/data/avatars/s/91/91924.jpg?1592512361,91924,kingkylie,/forum/data/avatars/s/91/91924.jpg?1592512361,2020-08-18 20:02:12+00:00,2020-06-19 17:10:32+00:00,Post-Quarantine,False,False,6,292
294493,87383,wraziel,/forum/data/avatars/s/87/87383.jpg?1593922127,92437,Prycejosh1987,,2020-08-18 19:58:52+00:00,2020-06-16 01:39:53+00:00,I hate this f%%$$%#ng virus,False,False,5,252
294551,90346,marnie,,92437,Prycejosh1987,,2020-08-18 19:53:15+00:00,2020-06-16 09:14:41+00:00,Easing of Lockdown = Anxiety Increasing,False,False,5,286
294368,91498,wordypuzzler,,92437,Prycejosh1987,,2020-08-18 19:50:05+00:00,2020-06-15 18:33:51+00:00,Abused by landlord and covid tests my limits even wrse,False,False,23,619
293884,0,Deleted member 91261,,92437,Prycejosh1987,,2020-08-18 19:49:08+00:00,2020-06-13 18:42:18+00:00,Pip been reviewed amid virus,False,False,39,1000
294838,80094,Ana,,92437,Prycejosh1987,,2020-08-18 19:48:38+00:00,2020-06-17 08:09:46+00:00,No one understands,False,False,9,305
295413,86708,Rach05,,92437,Prycejosh1987,,2020-08-18 19:46:23+00:00,2020-06-19 23:11:24+00:00,Furlough scheme,False,False,4,206
294116,307,Marchhare,,92437,Prycejosh1987,,2020-08-18 19:44:42+00:00,2020-06-14 22:42:19+00:00,Stressed,False,False,17,415
296121,92016,beatrize2345,,92437,Prycejosh1987,,2020-08-18 19:43:56+00:00,2020-06-22 23:22:27+00:00,My family is in danger,False,False,2,292
295469,89523,Carol1952,/forum/data/avatars/s/89/89523.jpg?1624744803,92437,Prycejosh1987,,2020-08-18 19:42:57+00:00,2020-06-20 07:12:04+00:00,I just heard that the virus is getting worse,False,False,10,448
297018,91811,Greenbean99,,92437,Prycejosh1987,,2020-08-18 19:42:17+00:00,2020-06-27 01:08:10+00:00,People in house,False,False,2,146
292705,18243,midnightphoenix,/forum/data/avatars/s/18/18243.jpg?1588324691,92437,Prycejosh1987,,2020-08-18 19:39:28+00:00,2020-06-08 18:22:15+00:00,Update from ITV News,False,False,3,259
297634,89523,Carol1952,/forum/data/avatars/s/89/89523.jpg?1624744803,92437,Prycejosh1987,,2020-08-18 19:38:44+00:00,2020-06-29 10:06:55+00:00,How do u feel about opening schools during this virus?,False,False,3,269
297837,1,mischief,/forum/data/avatars/s/0/1.jpg?1547940451,92437,Prycejosh1987,,2020-08-18 19:36:08+00:00,2020-06-30 02:53:56+00:00,Call for inquiry and urgent action after ‘shocking’ disability death stats,False,False,8,262
296475,76969,Bizzarebitrary,/forum/data/avatars/s/76/76969.jpg?1547847093,92437,Prycejosh1987,,2020-08-18 19:35:07+00:00,2020-06-24 13:41:47+00:00,A kind of emotional whiplash,False,False,9,224
297456,77996,Jules5,,92437,Prycejosh1987,,2020-08-18 19:33:06+00:00,2020-06-28 19:57:15+00:00,July 4th Weekend In the US vs COVID 19,False,False,8,291
298035,51848,Jonathan1990,,92437,Prycejosh1987,,2020-08-18 19:31:37+00:00,2020-07-01 02:06:43+00:00,New Local Lockdowns Across The UK,False,False,11,311
298524,86708,Rach05,,92437,Prycejosh1987,,2020-08-18 19:30:42+00:00,2020-07-03 01:43:50+00:00,Returning to work after lockdown,False,False,2,244
298637,23872,Artmuzz,/forum/data/avatars/s/23/23872.jpg?1547847093,92437,Prycejosh1987,,2020-08-18 19:28:54+00:00,2020-07-03 13:51:29+00:00,Face masks and anxiety disorder,False,False,10,533
298809,92351,Legolas,,92437,Prycejosh1987,,2020-08-18 19:25:31+00:00,2020-07-04 09:24:57+00:00,Family Tension,False,False,2,201
289979,21494,SomersetScorpio,/forum/data/avatars/s/21/21494.jpg?1547847093,92437,Prycejosh1987,,2020-08-18 19:22:10+00:00,2020-05-29 01:50:23+00:00,Had enough now!,False,False,5,282
299595,87383,wraziel,/forum/data/avatars/s/87/87383.jpg?1593922127,92437,Prycejosh1987,,2020-08-18 19:20:31+00:00,2020-07-07 06:46:14+00:00,Damned viruses,False,False,2,229
300769,69164,Topcat,/forum/data/avatars/s/69/69164.jpg?1587540723,92437,Prycejosh1987,,2020-08-18 19:13:20+00:00,2020-07-11 12:00:32+00:00,Whole family getting MH problems,False,False,3,273
301276,86903,GodsArtist1971,,92437,Prycejosh1987,,2020-08-18 19:12:22+00:00,2020-07-13 18:01:50+00:00,Retired 3 years antisocial don’t know how to socialize anymore forgot,False,False,9,378
282360,17334,AliceinWonderland,/forum/data/avatars/s/17/17334.jpg?1548065332,92437,Prycejosh1987,,2020-08-18 19:11:00+00:00,2020-05-01 09:57:59+00:00,Thought for the Day -  during Covid-19,False,False,13,337
292929,91574,BPDizzy,,92437,Prycejosh1987,,2020-08-18 19:10:16+00:00,2020-06-09 13:42:33+00:00,Is anyone else nervous to return to the office and NOT because of the virus?....I'm just terrified to be there and lockdown has made it worse,False,False,9,465
302236,80094,Ana,,92437,Prycejosh1987,,2020-08-18 19:05:55+00:00,2020-07-17 18:54:55+00:00,What’s wrong with me,False,False,8,188
303134,0,lyesander,,92437,Prycejosh1987,,2020-08-18 19:01:53+00:00,2020-07-21 11:50:38+00:00,Feeling Hopeless and Angry,False,False,2,233
298839,85618,floater,/forum/data/avatars/s/85/85618.jpg?1611178796,92437,Prycejosh1987,,2020-08-18 19:00:50+00:00,2020-07-04 12:47:01+00:00,Is meat safe?,False,False,13,335
270768,77996,Jules5,,92437,Prycejosh1987,,2020-08-18 18:59:25+00:00,2020-03-24 20:32:41+00:00,Cooking at Home due to Covid-19 How to cook Meatloaf???....,False,False,9,289
302615,77795,RussianCaliGirl,,92437,Prycejosh1987,,2020-08-18 18:58:06+00:00,2020-07-19 07:12:06+00:00,Why not just let the coronavirus happen to everyone?,False,False,69,2000
271541,7,daffy,/forum/data/avatars/s/0/7.jpg?1547847093,92437,Prycejosh1987,,2020-08-18 18:57:19+00:00,2020-03-27 14:41:14+00:00,Just announced that Boris has now got Covid19,False,False,11,458
290150,7,daffy,/forum/data/avatars/s/0/7.jpg?1547847093,92437,Prycejosh1987,,2020-08-18 18:56:28+00:00,2020-05-29 19:24:31+00:00,Got to have a Covid test,False,False,28,911
304240,82255,Zoe1,,92437,Prycejosh1987,,2020-08-18 18:55:36+00:00,2020-07-25 04:50:28+00:00,I got a visor,False,False,5,276
301789,50278,invisible2014,,92437,Prycejosh1987,,2020-08-18 18:54:23+00:00,2020-07-15 19:36:19+00:00,Help feeling so scared,False,False,8,351
305487,37189,natalie,,92437,Prycejosh1987,,2020-08-18 18:53:45+00:00,2020-07-29 18:27:20+00:00,Mum's Hospital (done privately) absurd!   A bit involved.,False,False,5,216
310387,79611,frisas45,/forum/data/avatars/s/79/79611.jpg?1634704738,99599,Bluejay7500,/forum/data/avatars/s/99/99599.jpg?1632068429,2020-08-18 10:00:35+00:00,2020-08-16 07:08:07+00:00,Covid-19 is getting worse in South Korea.,False,False,14,604
309293,92520,Halle29,/forum/data/avatars/s/92/92520.jpg?1594504058,92520,Halle29,/forum/data/avatars/s/92/92520.jpg?1594504058,2020-08-18 07:36:36+00:00,2020-08-12 03:31:39+00:00,Count Your Blessings,False,False,5,234
310356,93086,Tragically_,,93086,Tragically_,,2020-08-18 04:05:38+00:00,2020-08-16 02:14:25+00:00,Damn. I think I need immediate intervention,False,False,7,243
297731,77996,Jules5,,93493,auret,,2020-08-18 03:58:35+00:00,2020-06-29 19:38:15+00:00,Do you know someone with COVID 19???!!!,False,False,69,2000
309389,28729,LORD BURT,/forum/data/avatars/s/28/28729.jpg?1633388409,88205,Alexander Ypsilantis,,2020-08-17 20:58:06+00:00,2020-08-12 17:25:50+00:00,My Covid-19 scare.,False,False,7,455
304697,10216,Notalwaysever,,11254,calypso,/forum/data/avatars/s/11/11254.jpg?1547847093,2020-08-17 20:39:10+00:00,2020-07-26 22:46:32+00:00,Living in one of the hotspots and not sure what to do,False,False,3,169
300233,49791,Breezedoodle,,92437,Prycejosh1987,,2020-08-17 20:03:03+00:00,2020-07-09 12:29:31+00:00,Working from home - guilt,False,False,8,269
305340,82337,Amber1964,/forum/data/avatars/s/82/82337.jpg?1587531299,92437,Prycejosh1987,,2020-08-17 20:00:52+00:00,2020-07-29 07:08:03+00:00,I feel so isolated,False,False,9,301
300539,90996,RedYeti,,92437,Prycejosh1987,,2020-08-17 19:58:44+00:00,2020-07-10 15:58:31+00:00,What’s something positive you’ve taken out of this?,False,False,11,276
300460,80094,Ana,,92437,Prycejosh1987,,2020-08-17 19:56:58+00:00,2020-07-10 08:00:37+00:00,Empathy,False,False,16,363
298241,37189,natalie,,92437,Prycejosh1987,,2020-08-17 19:55:54+00:00,2020-07-02 00:04:07+00:00,Update regarding Covid Personal and Mental Health Management Stratergies,False,False,12,376
305336,77795,RussianCaliGirl,,92437,Prycejosh1987,,2020-08-17 19:54:59+00:00,2020-07-29 06:52:24+00:00,If there’s a second wave of coronavirus after things reopen what’s the point of shutting down again if it’ll come back every time?,False,False,8,434
305855,89891,Curlyhair,,92437,Prycejosh1987,,2020-08-17 19:53:56+00:00,2020-07-31 03:09:27+00:00,After uni blues,False,False,8,158
301625,67933,Phil10,,92437,Prycejosh1987,,2020-08-17 19:48:18+00:00,2020-07-15 01:36:35+00:00,When will normally return?,False,False,88,2000
306091,67933,Phil10,,92437,Prycejosh1987,,2020-08-17 19:47:12+00:00,2020-07-31 23:55:54+00:00,Slowing of restrictions,False,False,13,306
307747,86903,GodsArtist1971,,92437,Prycejosh1987,,2020-08-17 19:46:18+00:00,2020-08-06 18:26:53+00:00,I’m scared for this world,False,False,7,351
305729,37189,natalie,,92437,Prycejosh1987,,2020-08-17 19:36:49+00:00,2020-07-30 16:30:10+00:00,"Paitents stay away from GP services, for fear of Covid 19 to stay?!",False,False,2,219
310716,37189,natalie,,92437,Prycejosh1987,,2020-08-17 19:35:56+00:00,2020-08-17 10:30:40+00:00,Easing Out Further of Lockdown,False,False,1,187
307755,37189,natalie,,93086,Tragically_,,2020-08-11 03:01:26+00:00,2020-08-06 19:19:22+00:00,"One Expert confirmed, and verified, that there are no mo re waves.",False,False,5,178
302749,37189,natalie,,37189,natalie,,2020-07-21 15:11:46+00:00,2020-07-19 22:10:09+00:00,Pandemic/Lockdown/Dental Problem and Pr oblems further,False,False,8,255
302649,37189,natalie,,62468,Ghost_Owl,/forum/data/avatars/s/62/62468.jpg?1580290524,2020-07-19 12:05:57+00:00,2020-07-19 11:22:26+00:00,Face Masks - Exemptions,False,False,5,266
300538,37189,natalie,,37189,natalie,,2020-07-10 23:55:21+00:00,2020-07-10 15:51:31+00:00,Firms urged - work from home/or charitible sectors pending as well,False,False,5,209
295126,37189,natalie,,37189,natalie,,2020-06-19 16:18:14+00:00,2020-06-18 19:46:54+00:00,Pandemic/Lockdown/Separate Unwell Mental Health issues,False,False,7,355
293286,78087,indigo6,,82255,Zoe1,,2020-06-10 23:00:47+00:00,2020-06-10 22:11:48+00:00,Indigo going off again,False,False,11,298
292779,37189,natalie,,37189,natalie,,2020-06-09 09:26:30+00:00,2020-06-08 23:39:03+00:00,R Rate is being insisted that it has fallen/Face Masks/Lockdown,False,False,2,243
290770,90227,javaprogrammer87,,90227,javaprogrammer87,,2020-06-03 14:22:37+00:00,2020-06-01 13:05:13+00:00,caravan at coronavirus,False,False,9,287
291175,37189,natalie,,18243,midnightphoenix,/forum/data/avatars/s/18/18243.jpg?1588324691,2020-06-02 21:16:45+00:00,2020-06-02 18:57:25+00:00,Lockdown to be extended until (annoyingly!!!) with a review on 25th June,False,False,10,260
288894,37189,natalie,,37189,natalie,,2020-05-31 00:18:10+00:00,2020-05-25 00:03:55+00:00,"Temination of Lockdown - part 2, Phase Two and or Possibly 3 of Ending Lockdown",False,False,7,274
289870,90227,javaprogrammer87,,78985,EstherRose94,,2020-05-30 21:37:29+00:00,2020-05-28 16:57:35+00:00,Internet at covid at my place of living[amount of timestobuy],False,False,5,195
287756,37189,natalie,,37189,natalie,,2020-05-20 21:01:17+00:00,2020-05-20 19:08:45+00:00,"A Particular Briitish Style Supermarket, Virtual Queing?!",False,False,2,169
285225,78087,indigo6,,78087,indigo6,,2020-05-11 00:09:12+00:00,2020-05-10 16:34:55+00:00,Washing hands,False,False,2,181
273815,87065,Hello513,/forum/data/avatars/s/87/87065.jpg?1622757835,5526,megirl,/forum/data/avatars/s/5/5526.jpg?1553489963,2020-05-10 13:59:49+00:00,2020-04-05 00:05:28+00:00,Is donald Trump really being honest,False,False,44,2000
285178,89182,Sapphirepenguin9900,,89182,Sapphirepenguin9900,,2020-05-10 13:20:43+00:00,2020-05-10 13:20:43+00:00,Mixing of social bubbles,False,False,0,180
284966,89513,Blue2020,,0,TheWarrior101,,2020-05-10 00:38:02+00:00,2020-05-09 19:44:55+00:00,Coronavirus stress,False,False,2,226
274443,37189,natalie,,89614,Shay94,,2020-05-09 08:42:04+00:00,2020-04-06 19:03:42+00:00,Termination of Lockdown - Covid 19,False,False,94,3000
284568,90657,Pumpkin Necromancer,/forum/data/avatars/s/90/90657.jpg?1588533313,7,daffy,/forum/data/avatars/s/0/7.jpg?1547847093,2020-05-08 09:46:22+00:00,2020-05-08 07:17:53+00:00,I can’t last much longer,False,False,2,274
279731,74548,Fancyharm,,90051,Antimatter,/forum/data/avatars/s/90/90051.jpg?1589177728,2020-05-07 00:47:15+00:00,2020-04-22 17:33:39+00:00,"Neighbours continuously breaking the law. Only one person lives next door and the boyfriend, daughter and 2 grandkids are there with the paddling pool",False,False,45,1000
283276,82255,Zoe1,,3402,CelticTwilight,/forum/data/avatars/s/3/3402.jpg?1563546948,2020-05-07 00:34:13+00:00,2020-05-04 04:51:34+00:00,the weather forecast is up the creek !,False,False,13,193
284090,74548,Fancyharm,,74548,Fancyharm,,2020-05-06 23:27:30+00:00,2020-05-06 19:45:13+00:00,Abusive partner treats me like I am my covidiot neighbour.,False,False,10,279
283177,90657,Pumpkin Necromancer,/forum/data/avatars/s/90/90657.jpg?1588533313,82255,Zoe1,,2020-05-06 16:26:53+00:00,2020-05-03 22:11:52+00:00,Why Not A Buddy System???,False,False,18,546
279445,62468,Ghost_Owl,/forum/data/avatars/s/62/62468.jpg?1580290524,90051,Antimatter,/forum/data/avatars/s/90/90051.jpg?1589177728,2020-05-06 15:34:44+00:00,2020-04-21 13:53:38+00:00,My Grandmother is in hospital.,False,False,25,624
282820,82255,Zoe1,,74548,Fancyharm,,2020-05-06 12:35:26+00:00,2020-05-02 20:04:03+00:00,staying up until 5 am,False,False,49,735
283881,77795,RussianCaliGirl,,90389,WhatSarahSaid,,2020-05-06 03:40:27+00:00,2020-05-06 02:36:44+00:00,Shelter in place: protecting those with physical health issues while carelessly endangering those with mental health ones?,False,False,2,233
282898,74548,Fancyharm,,74548,Fancyharm,,2020-05-06 01:18:29+00:00,2020-05-03 00:43:04+00:00,Slipped back into contacting the ex. It's torture.,False,False,41,545
283446,50278,invisible2014,,28729,LORD BURT,/forum/data/avatars/s/28/28729.jpg?1633388409,2020-05-05 23:46:19+00:00,2020-05-04 18:43:37+00:00,Feeling so depressed and trapped :(,False,False,8,285
276272,74548,Fancyharm,,74548,Fancyharm,,2020-05-05 10:42:17+00:00,2020-04-11 16:58:19+00:00,Neighbours got grandchildren round and daughter. Plus has her boyfriend to stay during coronavirus.,False,False,26,751
278372,67399,EddieH,/forum/data/avatars/s/67/67399.jpg?1587249295,89542,Wanttofeelpeace5,,2020-05-05 00:50:28+00:00,2020-04-18 01:52:38+00:00,Australian Government might make everyone install a Tracking app on their phone to combat the virus,False,False,51,1000
283207,67399,EddieH,/forum/data/avatars/s/67/67399.jpg?1587249295,80400,Keesha,,2020-05-04 01:09:34+00:00,2020-05-04 00:13:22+00:00,Social Distancing America style in pictures this weekend,False,False,4,256
280486,89538,javaboy,,78087,indigo6,,2020-05-03 23:40:02+00:00,2020-04-25 01:13:31+00:00,My Birthday is on May 3rd and I am sure no1 will wish me,False,False,20,493
280222,0,mrlonewolf,,89679,jamraspberry,,2020-05-03 19:19:24+00:00,2020-04-24 01:56:59+00:00,New direction for your life after Coronavirus?,False,False,14,374
279966,77795,RussianCaliGirl,,5526,megirl,/forum/data/avatars/s/5/5526.jpg?1553489963,2020-05-03 13:09:37+00:00,2020-04-23 06:37:07+00:00,I CANT TAKE THE CORONAVIRUS SITUATION ANYMORE IM BREAKING DOWN! I CANT TAKE OT ANYMORE IDK WHAT TO DO!,False,False,5,469
282714,90406,Dontevenknowwhyimhere,,90046,CupofJay,/forum/data/avatars/s/90/90046.jpg?1589020004,2020-05-02 20:07:38+00:00,2020-05-02 12:36:21+00:00,Is anyone worried about lockdown ending?,False,False,3,300
281013,18243,midnightphoenix,/forum/data/avatars/s/18/18243.jpg?1588324691,88602,TheHeartHasAVoice,,2020-05-02 12:35:48+00:00,2020-04-26 20:33:55+00:00,Coronavirus vaccine,False,False,18,587
